# ----------------------------------------,,,,,,,
# Bike MS - Luminate Pages,,,,,,,
# Pages,,,,,,,
# 20160401-20171214,,,,,,,
# ----------------------------------------,,,,,,,
,,,,,,,
Page,Pageviews,Unique Pageviews,Avg. Time on Page,Entrances,Bounce Rate,% Exit,Page Value
/site/TR?fr_id=28263&pg=informational&sid=13238,"10,503","9,202",0:03:28,"3,191",48.98%,48.91%,$0.00 
/site/TR/Bike/MAMBikeEvents?pg=entry&fr_id=28205,"10,483","7,473",0:01:44,"5,909",38.11%,38.40%,$0.00 
/site/TR?fr_id=27080&pg=informational&sid=13240,"10,371","8,230",0:01:32,"1,980",46.26%,33.36%,$0.00 
/site/TR?fr_id=28105&pg=informational&sid=13239,"10,333","6,782",0:02:43,"1,108",37.63%,30.69%,$0.00 
/site/SPageServer?pagename=BIKE_HOM_pc_2017&pc2_page=center&fr_id=28892,"10,313","6,169",0:03:54,"2,903",40.15%,48.10%,$0.00 
/site/TR/Bike/KSGBikeEvents?pg=entry&fr_id=27079,"10,310","7,864",0:01:49,"7,199",68.27%,59.72%,$0.00 
/site/TR/Bike/MDMBikeEvents?pg=entry&fr_id=27042,"10,002","6,901",0:01:39,"5,210",19.52%,34.69%,$0.00 
/site/TR?fr_id=27695&pg=entry,"9,989","8,086",0:01:36,"7,345",24.88%,41.93%,$0.00 
/site/SPageServer?pagename=BIKE_HOM_pc_2017&pc2_page=center&fr_id=28197,"9,986","6,051",0:04:14,"3,224",42.19%,48.50%,$0.00 
/site/TR/Bike/TXHBikeEvents?pg=entry&fr_id=29042,"9,890","6,955",0:01:27,"5,712",34.23%,33.61%,$0.00 
/site/TR?fr_id=28263&pg=informational&sid=13249,"9,827","8,150",0:02:26,826,40.07%,27.08%,$0.00 
/site/TR?fr_id=27061&pg=informational&sid=13248,"9,796","7,001",0:01:22,"1,194",12.25%,12.93%,$0.00 
/site/TR?fr_id=28263&pg=informational&sid=13251,"9,778","7,463",0:02:20,"1,772",32.55%,36.87%,$0.00 
/site/TR/Bike/AZABikeEvents?pg=entry&fr_id=28195,"9,768","6,435",0:01:25,"5,193",35.98%,32.87%,$0.00 
/site/SPageNavigator/BIKE_HOM_double_your_impact.html,"9,759","9,290",0:02:22,"2,524",25.06%,34.11%,$0.00 
/site/TR/Bike/TXHBikeEvents?pg=entry&fr_id=28742,"9,706","6,665",0:01:45,"5,315",28.17%,34.61%,$0.00 
/site/TR/Bike/NCTBikeEvents?pg=entry&fr_id=27694,"9,644","6,219",0:01:07,"4,076",28.00%,28.98%,$0.00 
/site/TR/Bike/NJMBikeEvents?pg=entry&fr_id=27696,"9,582","6,786",0:01:18,"5,135",14.16%,35.15%,$0.00 
/site/TR/Bike/PAEBikeEvents?pg=entry&fr_id=29704,"9,566","7,189",0:01:15,"5,666",33.99%,35.92%,$0.00 
/site/SPageServer?pagename=BIKE_HOM_pc_2017&pc2_page=center&fr_id=28273,"9,560","5,809",0:04:07,"2,877",41.42%,47.37%,$0.00 
/site/TR?fr_id=29055&pg=informational&sid=13239,"9,556","6,549",0:00:55,"1,427",34.17%,19.36%,$0.00 
/site/TR/Bike/MAMBikeEvents?pg=entry&fr_id=28222,"9,490","7,111",0:01:44,"5,546",42.30%,41.79%,$0.00 
/site/SPageServer?pagename=BIKE_HOM_pc&pc2_page=center&fr_id=27149,"9,449","6,363",0:03:53,"4,235",11.06%,51.13%,$0.00 
/site/TR?fr_id=28263&pg=informational&sid=13248,"9,449","6,218",0:01:33,"1,653",11.69%,13.74%,$0.00 
/site/SPageServer?pagename=BIKE_HOM_pc_2017&pc2_page=center&fr_id=29052,"9,400","5,751",0:04:07,"2,965",43.43%,49.13%,$0.00 
/site/SPageServer?pagename=BIKE_HOM_pc&pc2_page=center&fr_id=27065,"9,393","6,432",0:04:24,"4,073",40.88%,53.54%,$0.00 
/site/TR/Bike/FLCBikeEvents?pg=entry&fr_id=28207,"9,389","6,041",0:01:41,"3,444",33.39%,28.98%,$0.00 
/site/TR?fr_id=28217&pg=entry,"9,366","7,841",0:01:50,"7,464",39.46%,49.12%,$0.00 
/site/TR?fr_id=27003&pg=informational&sid=13238,"9,301","7,693",0:02:34,"1,758",16.73%,42.36%,$0.00 
/site/TR?fr_id=28216&pg=informational&sid=14153,"9,160","6,321",0:00:36,559,9.94%,9.75%,$0.00 
/site/TR?fr_id=27003&pg=informational&sid=13248,"9,063","6,314",0:01:11,791,21.66%,16.00%,$0.00 
/site/TR?fr_id=27170&pg=informational&sid=13240,"8,986","6,777",0:01:24,"1,312",43.15%,28.61%,$0.00 
/site/TR?fr_id=27694&pg=entry,"8,898","7,126",0:01:36,"6,332",27.88%,41.40%,$0.00 
/site/TR/Bike/OKEBikeEvents?pg=entry&fr_id=27871,"8,878","5,906",0:01:24,"4,702",22.29%,32.43%,$0.00 
/site/TR/Bike/TXHBikeEvents?pg=entry&fr_id=29889,"8,721","6,648",0:01:24,"5,771",61.06%,52.53%,$0.00 
/site/TR/Bike/ALCBikeEvents?pg=entry&fr_id=27775,"8,661","5,638",0:01:23,"4,566",32.90%,35.56%,$0.00 
/site/SPageServer?pagename=BIKE_HOM_pc_2017&pc2_page=center&fr_id=29045,"8,588","5,344",0:04:14,"2,596",41.88%,49.85%,$0.00 
/site/TR?fr_id=29052&pg=informational&sid=13242,"8,573","7,005",0:03:29,"1,858",29.03%,47.95%,$0.00 
/site/TR/Bike/CALBikeEvents?pg=entry&fr_id=28217&s_scr=bike-fy17-cal-reg-display&s_subsrc=adwords-link-awareness,"8,554","7,808",0:02:38,"7,780",84.44%,84.81%,$0.00 
/site/TR/Bike/MIGBikeEvents?pg=entry&fr_id=27249,"8,525","6,747",0:01:58,"5,941",22.48%,59.60%,$0.00 
/site/TR?fr_id=27061&pg=informational&sid=13841,"8,495","7,116",0:05:31,"1,134",32.27%,54.00%,$0.00 
/site/TR?fr_id=27061&pg=informational&sid=13844,"8,468","6,916",0:03:29,"1,052",41.21%,38.69%,$0.00 
/site/TR/Bike/ARRBikeEvents?pg=entry&fr_id=27919,"8,454","5,439",0:01:37,"4,516",21.54%,31.71%,$0.00 
/site/TR/Bike/KSGBikeEvents?pg=entry&fr_id=27078,"8,450","6,666",0:02:23,"6,349",73.27%,67.16%,$0.00 
/site/TR/Bike/FLNBikeEvents?pg=entry&fr_id=29045&s_src=bike-fy17-fln-reg-display&s_subsrc=adwords-link-bike-month,"8,429","7,867",0:02:42,"7,863",76.06%,86.91%,$0.00 
/site/TR?fr_id=27003&pg=informational&sid=13239,"8,426","6,000",0:00:55,876,29.97%,24.63%,$0.00 
/site/TR/Bike/VARBikeEvents?pg=entry&fr_id=27059,"8,341","5,772",0:01:19,"4,120",15.04%,30.42%,$0.00 
/site/SPageServer?pagename=BIKE_HOM_pc&pc2_page=center&fr_id=27184,"8,318","5,692",0:04:44,"3,640",36.58%,53.05%,$0.00 
/site/SPageServer?pagename=BIKE_HOM_pc_2017&fr_id=28263,"8,300","5,838",0:04:18,"2,711",32.07%,55.24%,$0.00 
/site/SPageServer?pagename=BIKE_HOM_pc&pc2_page=center&fr_id=27905,"8,289","5,350",0:04:18,"3,689",31.75%,49.08%,$0.00 
/site/TR?fr_id=28263&pg=informational&sid=13246,"8,282","6,309",0:01:33,453,31.92%,17.10%,$0.00 
/site/TR/Bike/TXHBikeEvents?pg=entry&fr_id=27923&s_src=BMS-HOM-ADS&s_subsrc=TXH-GC,"8,277","7,100",0:03:57,"7,084",84.03%,83.11%,$0.00 
/site/TR/Bike/MNMBikeEvents?pg=entry&fr_id=27044,"8,266","6,344",0:01:17,"4,976",12.15%,32.19%,$0.00 
/site/TR?fr_id=27711&pg=informational&sid=13240,"8,221","5,268",0:01:16,"1,366",26.83%,23.56%,$0.00 
/site/TR/Bike/CASBikeEvents?pg=entry&fr_id=29046&s_src=bike-fy17-cas-reg-display&s_subsrc=adwords-link-awareness,"8,211","7,689",0:03:03,"7,677",83.88%,88.08%,$0.00 
/site/TR?fr_id=28105&pg=informational&sid=13242,"8,048","7,106",0:03:19,"1,233",39.22%,49.07%,$0.00 
/site/TR?fr_id=28099&pg=informational&sid=13240,"8,039","5,302",0:00:56,881,47.18%,20.46%,$0.00 
/site/TR?fr_id=29055&pg=informational&sid=13231,"7,981","6,237",0:02:27,"2,210",28.05%,37.18%,$0.00 
/site/TR/Bike/OHABikeEvents?pg=entry&fr_id=27178&s_src=BMS-HOM-ADS&s_subsrc=OHA-GC,"7,912","7,078",0:03:56,"7,073",7.41%,88.20%,$0.00 
/site/TR?fr_id=27923&pg=informational&sid=13240,"7,877","5,847",0:01:08,"1,067",37.05%,20.99%,$0.00 
/site/TR/Bike/PAEBikeEvents?pg=entry&fr_id=28216&s_src=bike-fy17-was -reg-display&s_subsrc=adwords-link-awareness,"7,867","7,312",0:02:07,"7,303",79.76%,83.26%,$0.00 
/site/TR?fr_id=27695&pg=informational&sid=13240,"7,853","5,502",0:02:03,"1,589",36.91%,35.06%,$0.00 
/site/TR?px=10524028&fr_id=27080&pg=personal,"7,804","7,127",0:01:49,"7,115",79.62%,80.63%,$0.00 
/site/TR/Bike/OHGBikeEvents?pg=entry&fr_id=28922,"7,780","5,271",0:01:15,"3,685",31.51%,28.86%,$0.00 
/site/SPageServer?pagename=BIKE_HOM_pc_2017&pc2_page=center&fr_id=28811,"7,754","4,697",0:03:53,"2,418",37.84%,48.17%,$0.00 
/site/SPageServer?pagename=BIKE_HOM_pc&pc2_page=center&fr_id=27696,"7,705","5,167",0:04:19,"3,462",7.32%,54.24%,$0.00 
/site/TR?fr_id=29316&pg=informational&sid=13239,"7,663","5,200",0:00:50,763,44.22%,18.92%,$0.00 
/site/TR?fr_id=28105&pg=informational&sid=13248,"7,617","5,380",0:01:21,393,25.79%,12.87%,$0.00 
/site/TR/Bike/MIGBikeEvents?pg=entry&fr_id=27703,"7,606","6,002",0:01:57,"5,206",59.48%,62.25%,$0.00 
/site/SPageServer?pagename=BIKE_HOM_pc&pc2_page=center&fr_id=27007,"7,596","5,288",0:04:18,"3,280",41.34%,54.21%,$0.00 
/site/SPageServer?pagename=BIKE_HOM_pc&pc2_page=center&fr_id=27426,"7,565","5,077",0:04:43,"3,541",32.72%,54.14%,$0.00 
/site/TR?px=3979513&fr_id=28217&pg=personal,"7,489","6,914",0:02:15,"6,907",86.79%,87.84%,$0.00 
/site/SPageServer?starting_postal=&state=OH&pagename=BIKE_HOM_events&s_src=bike-fy17-ohg-reg-display&s_subsrc=adwords-link-conversion,"7,449","6,909",0:02:54,"6,905",76.34%,87.88%,$0.00 
/site/SPageServer?pagename=BIKE_HOM_pc&pc2_page=center&fr_id=27694,"7,432","5,108",0:04:18,"3,269",37.94%,51.84%,$0.00 
/site/TR/Bike/PAXBikeEvents?pg=entry&fr_id=28909,"7,427","5,044",0:01:35,"3,325",35.41%,33.86%,$0.00 
/site/TR/Bike/MAMBikeEvents?pg=entry&fr_id=27051,"7,367","5,029",0:01:13,"3,701",19.82%,28.98%,$0.00 
/site/SPageServer?pagename=BIKE_HOM_pc&pc2_page=center&fr_id=27059,"7,353","4,985",0:04:46,"2,849",20.20%,53.24%,$0.00 
/site/TR/Bike/NMXBikeEvents?pg=entry&fr_id=27735,"7,343","4,636",0:01:18,"3,832",14.87%,27.59%,$0.00 
/site/TR?fr_id=27061&pg=informational&sid=13837,"7,296","6,299",0:02:46,"1,959",55.37%,50.33%,$0.00 
/site/TR/Bike/NJMBikeEvents?pg=entry&fr_id=29036,"7,292","5,050",0:01:38,"3,366",36.33%,31.80%,$0.00 
/site/SPageNavigator/BIKE_HOM_events.html,"7,291","5,588",0:02:28,"4,855",14.95%,49.29%,$0.00 
/site/SPageServer?pagename=BIKE_HOM_pc_2017&pc2_page=center&fr_id=28915,"7,262","4,385",0:04:21,"1,946",39.77%,49.04%,$0.00 
/site/TR?fr_id=28124&pg=informational&sid=13239,"7,237","4,729",0:02:35,942,37.28%,31.96%,$0.00 
/site/TR?fr_id=28216&pg=informational&sid=14149,"7,223","6,154",0:04:05,"2,498",21.38%,51.39%,$0.00 
/site/TR?fr_id=28216&pg=informational&sid=14355,"7,221","5,604",0:04:03,"1,270",37.64%,42.83%,$0.00 
/site/SPageServer?starting_postal=&state=TX&pagename=BIKE_HOM_events,"7,193","5,865",0:01:33,"2,727",33.22%,42.01%,$0.00 
/site/TR?fr_id=27053&pg=informational&sid=13240,"7,191","5,225",0:01:14,636,35.79%,23.88%,$0.00 
/site/TR/Bike/MIGBikeEvents?pg=entry&fr_id=27704,"7,190","5,670",0:01:31,"4,869",44.33%,56.04%,$0.00 
/site/TR/Bike/UTUBikeEvents?pg=entry&fr_id=28813&s_src=bike-fy17-utu-reg-display&s_subsrc=googledisplay-link-awareness,"7,124","6,609",0:02:46,"6,602",83.65%,86.58%,$0.00 
/site/TR/Bike/COCBikeEvents?pg=entry&fr_id=28956,"7,110","4,546",0:01:16,"3,614",32.51%,33.00%,$0.00 
/site/SPageServer?pagename=BIKE_HOM_pc_2017&pc2_page=center&fr_id=28207,"7,094","4,173",0:03:52,"2,455",37.90%,47.12%,$0.00 
/site/TR/Bike/LAMBikeEvents?fr_id=27905&pg=entry,"7,092","5,813",0:01:26,"5,458",21.61%,35.55%,$0.00 
/site/TR?fr_id=29046&pg=informational&sid=13242,"7,040","5,843",0:06:23,"2,151",36.39%,57.33%,$0.00 
/site/TR?fr_id=27003&pg=informational&sid=13231,"7,029","4,910",0:02:23,"2,662",21.50%,45.78%,$0.00 
/site/SPageServer?pagename=BIKE_HOM_pc_2018&pc2_page=center&fr_id=29316,"6,990","5,114",0:05:09,"1,790",54.98%,59.90%,$0.00 
/site/TR?fr_id=29178&pg=informational&sid=14149,"6,982","5,117",0:00:56,"3,947",28.80%,28.87%,$0.00 
/site/TR/Bike/NCTBikeEvents?pg=entry&fr_id=28911&s_src=bike-fy17-nct-reg-display&s_subsrc=adwords-link-awareness,"6,975","6,443",0:01:59,"6,436",79.86%,81.46%,$0.00 
/site/TR?fr_id=27184&pg=informational&sid=13240,"6,971","5,529",0:02:40,"1,704",45.80%,44.66%,$0.00 
/site/TR/Bike/PAXBikeEvents?pg=entry&fr_id=28941,"6,954","4,863",0:01:26,"3,647",39.80%,36.47%,$0.00 
/site/SPageServer?pagename=BIKE_HOM_pc_2017&pc2_page=center&fr_id=28215,"6,904","4,151",0:04:01,"2,031",38.28%,47.93%,$0.00 
/site/TR?fr_id=28263&pg=informational&sid=14154,"6,890","6,282",0:03:59,"2,597",53.04%,58.03%,$0.00 
/site/TR?fr_id=27065&pg=informational&sid=13240,"6,885","4,706",0:00:59,972,40.73%,22.00%,$0.00 
/site/TR/Bike/WASBikeEvents?pg=entry&fr_id=28273&s_src=bike-fy17-was -reg-display&s_subsrc=adwords-link-awareness,"6,860","6,408",0:01:58,"6,402",82.38%,84.21%,$0.00 
/site/SPageServer?pagename=BIKE_HOM_pc_2017&pc2_page=center&fr_id=28283,"6,858","4,199",0:03:48,"2,197",43.58%,49.46%,$0.00 
/site/TR?fr_id=27876&pg=informational&sid=13239,"6,836","4,465",0:02:43,894,41.01%,32.49%,$0.00 
/site/SPageServer?pagename=BIKE_HOM_pc_2017&pc2_page=center&fr_id=28813,"6,831","4,141",0:03:54,"2,307",46.44%,51.16%,$0.00 
/site/TR/Bike/TXHBikeEvents?pg=entry&fr_id=28790,"6,801","4,751",0:01:22,"3,592",30.14%,31.55%,$0.00 
/site/TR?fr_id=27003&pg=informational&sid=13398,"6,799","5,832",0:01:10,811,22.88%,33.42%,$0.00 
/site/TR?fr_id=28099&pg=entry,"6,767","5,408",0:01:49,"5,036",35.44%,39.86%,$0.00 
/site/TR?fr_id=27149&pg=informational&sid=13242,"6,759","5,564",0:04:19,"1,880",13.97%,61.16%,$0.00 
/site/TR/Bike/MIGBikeEvents?pg=entry&fr_id=28287,"6,742","4,664",0:01:24,"3,384",37.92%,33.48%,$0.00 
/site/TR/Bike/NCTBikeEvents?pg=entry&fr_id=27693,"6,720","4,318",0:01:14,"2,805",28.72%,30.06%,$0.00 
/site/TR/Bike/MAMBikeEvents?sid=13240&type=fr_informational&pg=informational&fr_id=28124,"6,680","5,194",0:02:23,670,57.28%,35.85%,$0.00 
/site/SPageServer?pagename=BIKE_HOM_pc&pc2_page=center&fr_id=27690,"6,628","4,545",0:04:21,"3,274",26.96%,55.37%,$0.00 
/site/TR?fr_id=28273&pg=informational&sid=13242,"6,600","5,751",0:05:06,"1,272",38.31%,57.17%,$0.00 
/site/TR?fr_id=28791&pg=informational&sid=14056&tab=team,"6,582","4,822",0:00:59,412,28.83%,19.63%,$0.00 
/site/TR?fr_id=28124&pg=informational&sid=13242,"6,569","5,489",0:04:40,"1,483",33.06%,55.93%,$0.00 
/site/Survey,"6,566","4,251",0:01:42,"1,501",53.76%,41.78%,$0.00 
/site/SPageServer?pagename=BIKE_HOM_pc_2017&pc2_page=center&fr_id=28847,"6,528","3,957",0:04:14,"1,878",37.35%,48.36%,$0.00 
/site/TR?fr_id=27003&pg=informational&sid=13250,"6,520","5,139",0:02:29,"2,512",8.84%,45.37%,$0.00 
/site/SPageServer?pagename=BIKE_HOM_pc_2017&pc2_page=center&fr_id=28893,"6,516","3,961",0:04:04,"2,037",45.35%,49.31%,$0.00 
/site/SPageServer?pagename=BIKE_HOM_pc&pc2_page=center&fr_id=27042,"6,498","4,241",0:04:25,"2,769",17.40%,49.98%,$0.00 
/site/SPageServer?pagename=BIKE_HOM_pc&fr_id=27061,"6,479","4,929",0:04:08,"1,718",31.30%,59.45%,$0.00 
/site/SPageServer?pagename=BIKE_HOM_pc&pc2_page=center&fr_id=28099,"6,414","4,137",0:04:24,"1,724",33.48%,46.48%,$0.00 
/site/TR?fr_id=27080&pg=informational&sid=13239,"6,332","4,234",0:01:32,870,53.57%,35.22%,$0.00 
/site/TR/Bike/MAMBikeEvents?pg=entry&fr_id=27041,"6,321","4,487",0:01:15,"3,540",17.72%,31.25%,$0.00 
/site/TR?fr_id=28105&pg=informational&sid=13233,"6,106","5,182",0:03:45,"1,004",58.77%,45.55%,$0.00 
/site/TR?fr_id=27037&pg=informational&sid=13242,"6,100","5,366",0:05:15,"1,049",43.85%,61.48%,$0.00 
/site/TR?fr_id=29055&pg=informational&sid=14153,"6,075","4,293",0:00:38,352,28.97%,12.44%,$0.00 
/site/TR?fr_id=27053&pg=entry,"6,032","4,994",0:01:27,"4,102",22.22%,43.65%,$0.00 
/site/TR/Bike/OHGBikeEvents?pg=entry&fr_id=27092,"6,012","3,860",0:01:45,"1,750",26.81%,30.37%,$0.00 
/site/TR?fr_id=27061&pg=informational&sid=13232,"6,010","5,120",0:08:14,"3,101",28.36%,68.02%,$0.00 
/site/TR?fr_id=27003&pg=informational&sid=13233,"6,008","5,087",0:02:35,"1,376",19.01%,39.90%,$0.00 
/site/SPageServer?pagename=BIKE_HOM_pc_2017&pc2_page=center&fr_id=28897,"5,993","3,411",0:03:43,"1,617",39.14%,45.72%,$0.00 
/site/TR/Bike/PAXBikeEvents?pg=entry&fr_id=27770,"5,986","4,122",0:01:23,"2,923",29.61%,35.48%,$0.00 
/site/TR?fr_id=28914&pg=informational&sid=14153,"5,978","4,188",0:00:35,279,32.00%,10.99%,$0.00 
/site/TR?fr_id=28914&pg=informational&sid=14056&tab=team,"5,927","3,914",0:01:58,"1,018",34.27%,27.69%,$0.00 
/site/PageServer?pagename=BIKE_FLS_homepage,"5,897","4,798",0:00:59,"4,512",22.77%,40.55%,$0.00 
/site/TR?fr_id=28914&pg=informational&sid=13239,"5,896","4,176",0:00:59,970,27.11%,18.23%,$0.00 
/site/PageNavigator/BIKE_OHA_Landing_Page2015.html,"5,889","5,158",0:01:53,"4,881",24.04%,50.98%,$0.00 
/site/TR/Bike/PAXBikeEvents?pg=entry&fr_id=27739,"5,868","3,815",0:01:15,"3,026",33.00%,32.72%,$0.00 
/site/TR/Bike/KYWBikeEvents?pg=entry&fr_id=28480,"5,864","3,822",0:01:29,"3,067",44.65%,37.84%,$0.00 
/site/TR/Bike/CANBikeEvents?sid=13514&type=fr_informational&pg=informational&fr_id=27080,"5,808","4,995",0:03:33,"1,011",50.50%,50.64%,$0.00 
/site/TR/Bike/PAEBikeEvents?pg=entry&fr_id=28216&login=true,"5,796","5,399",0:02:04,177,25.57%,32.63%,$0.00 
/site/SPageServer?pagename=BIKE_HOM_pc_2017&pc2_page=center&fr_id=29059,"5,785","3,556",0:04:00,"1,646",39.02%,47.36%,$0.00 
/site/TR?fr_id=27190&pg=entry,"5,783","4,649",0:01:25,"4,348",10.62%,41.73%,$0.00 
/site/TR/Bike/MAMBikeEvents?pg=entry&fr_id=28124&s_src=bike-fy17-mam-reg-display&s_subsrc=adwords-link-consideration,"5,774","5,484",0:01:30,"5,480",80.78%,82.82%,$0.00 
/site/TR?fr_id=27039&pg=informational&sid=13240,"5,771","3,978",0:00:54,996,24.22%,18.89%,$0.00 
/site/TR/Bike/TXHBikeEvents?pg=entry&fr_id=27868,"5,767","3,718",0:01:06,"2,996",18.78%,26.70%,$0.00 
/site/TR/Bike/TXHBikeEvents?pg=entry&fr_id=28934,"5,751","3,920",0:01:23,"3,277",35.73%,32.53%,$0.00 
/site/TR?fr_id=28124&pg=informational&sid=13248,"5,606","4,000",0:00:51,446,13.04%,10.97%,$0.00 
/site/TR?fr_id=27060&pg=informational&sid=13242,"5,574","4,554",0:05:54,818,41.70%,58.32%,$0.00 
/site/TR?fr_id=27695&pg=informational&sid=13242,"5,556","3,469",0:02:50,"1,448",24.61%,44.19%,$0.00 
/site/TR?fr_id=27048&pg=informational&sid=13242,"5,546","4,666",0:05:22,"1,018",23.94%,56.76%,$0.00 
/site/TR?fr_id=28263&pg=informational&sid=13227,"5,536","4,643",0:02:20,"1,581",61.14%,43.55%,$0.00 
/site/SPageServer?pagename=BIKE_HOM_pc&pc2_page=center&fr_id=27188,"5,526","3,531",0:04:14,"2,467",29.07%,51.28%,$0.00 
/site/TR?fr_id=27043&pg=informational&sid=13240,"5,505","4,348",0:01:40,"1,334",34.35%,36.82%,$0.00 
/site/TR?fr_id=27170&pg=informational&sid=13239,"5,489","3,638",0:02:07,742,42.36%,35.65%,$0.00 
/site/SPageServer/?pagename=BIKE_HOM_events&s_src=bike-fy17-hom-eng-email&s_subsrc=newsletter-link-pps,"5,485","4,296",0:03:01,"4,280",36.31%,60.44%,$0.00 
/site/TR/Bike/KSGBikeEvents?pg=entry&fr_id=28812,"5,461","3,628",0:01:36,"2,783",38.77%,34.85%,$0.00 
/site/TR?fr_id=27923&pg=informational&sid=13242,"5,455","4,691",0:05:49,999,37.06%,57.78%,$0.00 
/site/TR?fr_id=27053&pg=informational&sid=13242,"5,447","4,577",0:05:45,994,29.38%,54.95%,$0.00 
/site/TR?fr_id=28217&pg=informational&sid=13242,"5,442","4,769",0:03:06,745,42.96%,54.41%,$0.00 
/site/TR?fr_id=28216&pg=informational&sid=14056&tab=team,"5,437","4,340",0:01:09,298,40.00%,22.46%,$0.00 
/site/TR/Bike/PAXBikeEvents?pg=entry&fr_id=29035,"5,435","3,554",0:01:30,"2,254",34.11%,29.84%,$0.00 
/site/TR?pg=pfind&fr_id=27061&s_redirect=true,"5,428","5,168",0:06:40,"1,802",80.92%,83.71%,$0.00 
/site/TR?fr_id=27149&pg=informational&sid=13240,"5,414","4,026",0:00:56,442,5.91%,17.25%,$0.00 
/site/TR/Bike/NYRBikeEvents?pg=entry&fr_id=28951,"5,406","3,617",0:01:21,"2,802",41.78%,34.22%,$0.00 
/site/TR?fr_id=27694&pg=informational&sid=13240,"5,389","3,997",0:01:50,"1,407",48.80%,39.04%,$0.00 
/site/TR/Bike/WASBikeEvents?pg=entry&fr_id=28274,"5,381","3,664",0:01:27,"2,789",33.79%,33.01%,$0.00 
/site/TR?fr_id=29052&pg=informational&sid=14056&tab=team,"5,358","3,953",0:01:08,630,37.48%,23.03%,$0.00 
/site/TR?fr_id=27178&pg=informational&sid=13240,"5,345","3,842",0:01:07,831,32.41%,22.69%,$0.00 
/site/SPageServer/?list_category_id=1556&pagename=BIKE_HOM_events,"5,343","4,020",0:01:47,"3,486",22.09%,39.79%,$0.00 
/site/TR/Bike/OHABikeEvents?pg=entry&fr_id=28814,"5,331","3,778",0:01:30,"2,641",38.22%,33.50%,$0.00 
/site/TR?fr_id=28215&pg=informational&sid=13242,"5,315","4,255",0:05:10,"1,189",36.32%,52.36%,$0.00 
/site/TR/Bike/PAEBikeEvents?pg=entry&fr_id=27061&login=true,"5,303","4,925",0:01:47,123,23.89%,23.33%,$0.00 
/site/TR?fr_id=27693&pg=entry,"5,270","4,206",0:01:42,"3,608",31.67%,43.76%,$0.00 
/site/TR?fr_id=29316&pg=informational&sid=13239&skip_login_page=true&fr_tm_opt=existing&s_fr_tm_opt=existing&ptype=61075&s_ptype=61075,"5,255","4,373",0:04:48,253,50.56%,45.71%,$0.00 
/site/PageServer?pagename=BIKE_MAM_Store,"5,253","3,605",0:03:09,"3,174",34.15%,60.59%,$0.00 
/site/TR/Bike/INIBikeEvents?pg=entry&fr_id=28267,"5,249","3,487",0:01:32,"2,503",31.98%,32.63%,$0.00 
/site/TR?fr_id=27170&pg=informational&sid=13242,"5,228","4,649",0:04:30,649,47.84%,56.79%,$0.00 
/site/SPageServer?pagename=BIKE_HOM_pc&pc2_page=center&fr_id=27190,"5,214","3,340",0:03:42,"2,179",5.63%,49.90%,$0.00 
/site/SPageServer?pagename=BIKE_HOM_pc_2017&pc2_page=center&fr_id=28311,"5,201","3,325",0:04:20,"1,715",42.69%,52.26%,$0.00 
/site/TR?fr_id=28263&pg=informational&sid=14171,"5,164","4,790",0:02:39,"4,199",85.79%,82.42%,$0.00 
/site/TR/Bike/CASBikeEvents?fr_id=27876&pg=entry,"5,138","4,410",0:01:23,"3,929",30.38%,35.75%,$0.00 
/site/TR/Bike/NYRBikeEvents?pg=entry&fr_id=27719,"5,129","3,574",0:01:30,"2,909",46.04%,45.00%,$0.00 
/site/TR?fr_id=27048&pg=informational&sid=13240,"5,086","4,128",0:01:36,"1,589",34.27%,38.54%,$0.00 
/site/TR/Bike/MAMBikeEvents?pg=entry&fr_id=29299,"5,079","3,681",0:01:47,"2,960",49.28%,43.34%,$0.00 
/site/SPageServer?pagename=BIKE_HOM_pc&pc2_page=center&fr_id=27051,"5,052","3,434",0:04:37,"2,632",42.96%,56.35%,$0.00 
/site/TR/Bike/MAMBikeEvents?sid=13240&type=fr_informational&pg=informational&fr_id=27048,"5,040","3,866",0:01:46,512,17.98%,30.52%,$0.00 
/site/TR/Bike/NYRBikeEvents?pg=entry&fr_id=28957,"5,028","3,270",0:01:07,"2,407",34.68%,28.94%,$0.00 
/site/TR?fr_id=27006&pg=informational&sid=13248,"4,986","3,410",0:01:07,337,9.97%,10.75%,$0.00 
/site/SPageServer?pagename=BIKE_HOM_events&date_range=past,"4,979","3,671",0:01:43,147,50.00%,32.64%,$0.00 
/site/TR/Bike/MNMBikeEvents?pg=entry&fr_id=28428,"4,976","3,362",0:01:36,"2,533",32.89%,34.02%,$0.00 
/site/TR?fr_id=27695&pg=informational&sid=13239,"4,975","3,284",0:02:02,742,38.83%,32.94%,$0.00 
/site/TR/Bike/CTNBikeEvents?pg=entry&fr_id=28918,"4,962","3,164",0:01:16,"2,298",34.69%,29.04%,$0.00 
/site/TR/Bike/CALBikeEvents?pg=entry&fr_id=29085,"4,944","3,251",0:01:37,"2,497",42.98%,36.63%,$0.00 
/site/TR?fr_id=28791&pg=informational&sid=14056&tab=ind,"4,931","3,366",0:01:50,591,40.16%,31.31%,$0.00 
/site/TR?fr_id=28198&pg=informational&sid=13242,"4,923","4,141",0:03:24,843,29.77%,47.55%,$0.00 
